location,date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
Mill%20Creek,2020-07-02,52.0,56.2,62.1,29.96,49.9,0.16,8.7,,11.16,16.11,20.83
Mill%20Creek,2020-07-03,51.1,57.0,63.0,30.05,49.8,0.0,9.9,,5.98,12.77,
Mill%20Creek,2020-07-04,51.1,58.3,68.0,30.18,52.1,0.01,9.8,,3.34,6.9,
Mill%20Creek,2020-07-05,51.1,59.7,70.0,30.19,50.1,0.0,9.5,,4.83,8.06,
Mill%20Creek,2020-07-06,51.1,59.9,70.0,30.08,49.1,0.0,10.0,,5.87,9.21,
Mill%20Creek,2020-07-07,51.8,55.8,64.9,30.06,51.2,0.0,7.4,,5.41,9.21,
Mill%20Creek,2020-07-08,52.0,59.5,69.1,30.11,52.1,0.26,10.0,,4.6,9.21,
Mill%20Creek,2020-07-09,54.0,59.5,70.0,30.03,53.2,0.0,9.8,,5.41,10.24,
Mill%20Creek,2020-07-10,53.1,59.0,71.1,30.13,50.3,0.02,10.0,,5.64,11.39,
Mill%20Creek,2020-07-11,51.1,59.0,71.1,30.12,50.6,0.0,10.0,,4.14,9.21,
Mill%20Creek,2020-07-12,51.1,58.8,66.0,30.14,52.0,0.03,8.6,,8.63,16.11,
Mill%20Creek,2020-07-13,51.1,58.4,71.1,30.15,48.7,0.02,10.0,,7.02,11.39,19.68
Mill%20Creek,2020-07-14,51.1,62.1,75.0,30.15,49.8,0.0,10.0,,5.98,10.24,
Mill%20Creek,2020-07-15,53.1,64.2,75.0,30.14,51.2,0.0,10.0,,5.87,9.21,17.26
Mill%20Creek,2020-07-16,54.0,63.5,75.0,30.05,57.0,0.0,8.9,,6.33,11.39,
Mill%20Creek,2020-07-17,53.6,59.7,68.0,30.05,54.2,0.0,9.1,,7.48,12.77,19.68
Mill%20Creek,2020-07-18,54.0,62.6,73.9,30.19,52.3,0.0,10.0,,5.52,11.39,
Mill%20Creek,2020-07-19,54.0,65.9,77.0,30.13,56.0,0.0,10.0,,5.06,10.24,
Mill%20Creek,2020-07-20,55.0,68.9,80.1,30.04,58.6,0.0,10.0,,5.64,10.24,
Mill%20Creek,2020-07-21,59.0,69.2,80.1,29.92,58.2,0.0,10.0,,4.26,8.06,
Mill%20Creek,2020-07-22,57.9,61.3,75.9,29.86,57.5,0.0,8.2,,5.87,12.77,19.68
Mill%20Creek,2020-07-23,57.0,60.7,68.0,29.96,55.2,0.03,10.0,,5.18,12.77,
Mill%20Creek,2020-07-24,53.6,58.3,64.9,30.06,52.2,0.01,8.7,,6.21,11.39,
Mill%20Creek,2020-07-25,51.8,59.1,71.1,30.14,50.4,0.03,10.0,,6.9,11.39,
Mill%20Creek,2020-07-26,52.0,64.8,79.0,30.12,51.8,0.0,10.0,,6.79,9.21,
Mill%20Creek,2020-07-27,55.9,73.5,87.1,29.94,56.0,0.0,10.0,,4.26,8.06,
Mill%20Creek,2020-07-28,57.0,67.2,87.1,29.90,55.4,0.0,10.0,,6.1,10.24,
Mill%20Creek,2020-07-29,55.0,64.3,78.1,29.93,52.4,0.0,10.0,,5.18,9.21,
Mill%20Creek,2020-07-30,55.0,68.5,82.0,29.98,50.6,0.0,10.0,,5.75,9.21,
Mill%20Creek,2020-07-31,57.9,71.0,82.9,29.94,54.1,0.0,10.0,,5.52,14.96,
Mill%20Creek,2020-08-01,57.0,62.7,77.0,30.10,55.8,0.0,10.0,,5.18,11.39,17.26
Mill%20Creek,2020-08-02,55.9,64.9,77.0,30.08,56.0,0.0,10.0,,5.41,11.39,
Mill%20Creek,2020-08-03,55.9,67.0,77.0,30.14,56.7,0.0,10.0,,5.29,9.21,
Mill%20Creek,2020-08-04,57.0,65.6,78.1,30.11,57.9,0.0,9.7,,6.1,9.21,
Mill%20Creek,2020-08-05,57.0,66.0,78.1,29.96,53.1,0.0,10.0,,5.64,10.24,17.26
Mill%20Creek,2020-08-06,53.1,59.7,75.0,29.91,55.2,0.0,7.4,,6.79,12.77,21.86
Mill%20Creek,2020-08-07,52.0,59.5,70.0,30.14,52.8,0.42,9.8,,4.37,9.21,
Mill%20Creek,2020-08-08,52.0,59.7,70.0,30.18,55.1,0.07,7.5,,4.03,8.06,
Mill%20Creek,2020-08-09,52.0,61.0,72.0,30.27,51.2,0.02,10.0,,4.6,9.21,
Mill%20Creek,2020-08-10,52.0,64.7,75.0,30.16,53.1,0.0,10.0,,4.72,9.21,
Mill%20Creek,2020-08-11,53.1,61.4,75.0,29.97,54.1,0.0,9.3,,6.33,10.24,
Mill%20Creek,2020-08-12,53.1,58.6,70.0,30.00,48.0,0.0,10.0,,5.98,11.39,19.68
Mill%20Creek,2020-08-13,51.1,59.0,70.0,30.13,47.5,0.0,10.0,,5.29,9.21,
Mill%20Creek,2020-08-14,51.1,61.6,73.9,30.21,48.7,0.0,10.0,,6.33,10.24,
Mill%20Creek,2020-08-15,55.0,65.9,79.0,30.09,53.4,0.0,10.0,,6.79,10.24,17.26
Mill%20Creek,2020-08-16,55.9,75.3,99.0,29.90,56.1,0.0,10.0,,2.53,8.06,
Mill%20Creek,2020-08-17,61.0,76.8,100.0,30.01,56.9,0.0,10.0,,4.26,6.9,
Mill%20Creek,2020-08-18,59.0,65.2,82.9,30.07,58.2,0.0,10.0,,5.75,9.21,
Mill%20Creek,2020-08-19,59.0,65.9,78.1,30.02,57.0,0.0,10.0,,3.8,10.24,
Mill%20Creek,2020-08-20,59.0,68.3,78.1,29.89,57.4,0.0,10.0,,8.86,14.96,23.02
Mill%20Creek,2020-08-21,61.0,67.4,78.1,29.80,60.7,0.05,9.5,,13.58,21.86,31.07
Mill%20Creek,2020-08-22,57.9,63.1,70.0,30.06,54.0,0.08,10.0,,7.02,18.3,28.88
Mill%20Creek,2020-08-23,52.0,60.1,71.1,30.04,51.6,0.01,10.0,,5.52,12.77,16.11
Mill%20Creek,2020-08-24,52.0,61.7,72.0,29.98,51.4,0.0,10.0,,5.41,8.06,
Mill%20Creek,2020-08-25,52.0,61.3,72.0,29.98,51.0,0.0,10.0,,5.75,11.39,
Mill%20Creek,2020-08-26,52.0,61.3,72.0,30.01,51.6,0.0,9.8,,6.1,10.24,16.11
Mill%20Creek,2020-08-27,52.0,62.2,73.9,30.02,51.9,0.0,10.0,,4.95,8.06,
Mill%20Creek,2020-08-28,52.0,62.2,75.0,30.05,53.9,0.0,8.9,,5.75,8.06,
Mill%20Creek,2020-08-29,53.6,60.2,66.9,30.03,52.6,0.0,9.8,,6.44,11.39,19.68
Mill%20Creek,2020-08-30,51.1,59.3,71.1,30.13,48.9,0.0,10.0,,5.29,8.06,
Mill%20Creek,2020-08-31,51.1,57.3,71.1,30.11,51.1,0.12,8.2,,4.37,11.39,18.3
Mill%20Creek,2020-09-01,51.1,64.3,77.0,30.17,53.3,0.01,10.0,,3.34,6.9,
Mill%20Creek,2020-09-02,57.0,64.4,77.0,30.11,56.8,0.0,8.2,,5.18,11.39,17.26
Mill%20Creek,2020-09-03,55.9,63.6,78.1,30.14,55.0,0.0,10.0,,5.75,11.39,
Mill%20Creek,2020-09-04,55.9,67.0,79.0,30.02,54.3,0.0,10.0,,5.52,9.21,
Mill%20Creek,2020-09-05,57.0,62.8,79.0,30.14,54.0,0.0,10.0,,6.21,10.24,
Mill%20Creek,2020-09-06,54.0,61.8,75.0,30.27,54.9,0.0,8.0,,5.29,10.24,
Mill%20Creek,2020-09-07,54.0,66.4,81.0,30.15,53.0,0.0,10.0,,5.98,13.81,25.32
Mill%20Creek,2020-09-08,55.9,70.5,81.0,30.27,30.8,0.0,7.2,,8.86,13.81,21.86
Mill%20Creek,2020-09-09,53.1,67.1,82.9,30.08,42.2,0.0,8.6,,3.68,9.21,
Mill%20Creek,2020-09-10,53.1,72.0,84.9,29.98,48.4,0.0,8.2,,3.45,9.21,
Mill%20Creek,2020-09-11,55.9,66.2,84.9,30.01,52.0,0.0,5.0,,5.18,9.21,
Mill%20Creek,2020-09-12,51.8,57.0,71.1,30.01,52.1,0.0,1.3,,2.88,6.9,
Mill%20Creek,2020-09-13,50.0,55.0,63.0,29.96,52.5,0.0,0.9,,1.27,4.72,
Mill%20Creek,2020-09-14,52.0,59.9,68.0,29.95,53.7,0.0,1.2,,1.15,4.72,
Mill%20Creek,2020-09-15,55.9,64.9,75.9,30.06,57.0,0.03,1.2,,4.49,9.21,
Mill%20Creek,2020-09-16,57.0,62.2,75.9,30.05,58.4,0.02,1.4,,4.14,9.21,
Mill%20Creek,2020-09-17,57.0,64.9,69.1,30.02,60.5,0.0,2.7,,4.72,9.21,
Mill%20Creek,2020-09-18,57.2,61.6,66.9,29.92,58.7,0.0,2.0,,3.68,11.39,
Mill%20Creek,2020-09-19,57.0,59.9,66.0,30.00,57.5,0.38,5.7,,3.68,9.21,
Mill%20Creek,2020-09-20,57.0,60.8,66.9,30.09,56.5,0.12,8.4,,2.65,8.06,
Mill%20Creek,2020-09-21,53.1,59.5,68.0,29.98,53.7,0.01,9.3,,2.99,6.9,
Mill%20Creek,2020-09-22,53.1,61.7,72.0,29.99,53.0,0.01,9.9,,6.33,13.81,18.3
Mill%20Creek,2020-09-23,55.0,61.8,72.0,29.87,54.4,0.02,8.2,,12.43,20.83,31.07
Mill%20Creek,2020-09-24,57.0,59.3,64.0,29.83,54.7,0.59,9.3,,19.33,27.73,41.31
Mill%20Creek,2020-09-25,54.0,57.9,64.0,29.81,52.0,0.12,8.6,,14.85,20.83,31.07
Mill%20Creek,2020-09-26,51.1,55.2,64.0,30.03,50.6,1.02,9.0,,7.83,16.11,19.68
Mill%20Creek,2020-09-27,48.9,56.1,64.9,30.39,50.3,0.12,8.5,,3.22,8.06,
Mill%20Creek,2020-09-28,48.9,57.0,68.0,30.39,50.3,0.0,9.3,,4.95,8.06,
Mill%20Creek,2020-09-29,50.0,59.9,72.0,30.14,52.7,0.0,9.7,,5.75,10.24,
Mill%20Creek,2020-09-30,53.1,63.3,73.9,30.13,55.8,0.0,10.0,,1.5,5.87,
Mill%20Creek,2021-06-01,52.0,66.3,81.0,30.11,52.8,0.0,10.0,,5.64,9.21,17.26
Mill%20Creek,2021-06-02,55.9,70.0,81.0,29.92,54.8,0.0,10.0,,5.41,12.77,19.68
Mill%20Creek,2021-06-03,57.9,63.1,80.1,29.96,53.7,0.0,10.0,,7.13,12.77,20.83
Mill%20Creek,2021-06-04,52.0,56.7,73.0,30.04,46.8,0.0,10.0,,7.36,13.81,24.17
Mill%20Creek,2021-06-05,50.0,56.6,68.0,29.97,45.7,0.0,9.5,,7.13,13.81,21.86
Mill%20Creek,2021-06-06,46.0,49.0,57.9,30.02,45.0,0.68,8.8,,6.9,14.96,
Mill%20Creek,2021-06-07,45.0,49.7,60.1,29.90,44.3,0.4,9.3,,7.13,14.96,28.88
Mill%20Creek,2021-06-08,45.0,54.7,64.0,29.96,42.9,0.11,10.0,,3.8,8.06,
Mill%20Creek,2021-06-09,45.0,55.9,64.9,30.09,43.7,0.0,10.0,,5.87,10.24,
Mill%20Creek,2021-06-10,46.9,54.8,64.9,30.13,43.9,0.0,10.0,,6.21,12.77,21.86
Mill%20Creek,2021-06-11,48.0,57.0,64.9,29.99,43.0,0.0,10.0,,7.71,13.81,18.3
Mill%20Creek,2021-06-12,52.0,58.9,72.0,29.98,50.9,0.25,9.7,,5.64,12.77,
Mill%20Creek,2021-06-13,52.0,61.6,72.0,29.87,55.3,0.19,9.2,,5.64,12.77,
Mill%20Creek,2021-06-14,57.0,60.0,68.0,29.97,58.3,0.4,6.3,,4.14,10.24,
Mill%20Creek,2021-06-15,53.1,60.4,68.0,30.10,51.2,0.15,10.0,,8.52,17.26,21.86
Mill%20Creek,2021-06-16,51.1,58.7,68.0,30.33,50.1,0.32,9.6,,6.21,16.11,20.83
Mill%20Creek,2021-06-17,51.1,61.3,73.0,30.21,49.3,0.0,10.0,,5.29,9.21,
Mill%20Creek,2021-06-18,51.1,59.0,73.0,30.12,48.1,0.0,10.0,,9.32,13.81,20.83
Mill%20Creek,2021-06-19,51.1,58.1,69.1,30.10,49.3,0.0,10.0,,6.79,12.77,19.68
Mill%20Creek,2021-06-20,51.1,62.7,75.9,30.03,53.6,0.0,10.0,,7.83,11.39,18.3
Mill%20Creek,2021-06-21,54.0,69.7,82.9,29.91,53.7,0.0,10.0,,5.64,9.21,
Mill%20Creek,2021-06-22,59.0,69.1,82.9,29.85,55.1,0.0,10.0,,5.87,11.39,
Mill%20Creek,2021-06-23,53.1,61.2,75.9,29.90,54.7,0.0,9.6,,7.02,10.24,
Mill%20Creek,2021-06-24,53.1,64.2,75.9,30.03,55.4,0.0,10.0,,4.6,8.06,
Mill%20Creek,2021-06-25,55.0,69.0,82.9,30.05,57.3,0.0,10.0,,5.52,11.39,
Mill%20Creek,2021-06-26,60.1,80.5,95.0,29.99,60.1,0.0,10.0,,3.8,10.24,
Mill%20Creek,2021-06-27,69.1,83.2,95.0,29.92,61.8,0.0,10.0,,6.1,9.21,
Mill%20Creek,2021-06-28,72.0,86.3,100.0,29.78,61.0,0.0,10.0,,5.64,9.21,
Mill%20Creek,2021-06-29,64.9,77.6,100.0,29.74,60.4,0.0,10.0,,7.25,11.39,
Mill%20Creek,2021-06-30,61.0,66.5,81.0,29.84,58.1,0.0,10.0,,7.36,11.39,
Mill%20Creek,2021-07-01,61.0,65.0,75.9,29.98,57.7,0.0,10.0,,4.6,10.24,
Mill%20Creek,2021-07-02,60.1,65.9,75.0,30.01,58.0,0.0,10.0,,3.45,5.87,
Mill%20Creek,2021-07-03,55.9,66.8,80.1,29.99,56.2,0.0,9.5,,5.41,8.06,
Mill%20Creek,2021-07-04,55.9,65.8,80.1,29.98,56.8,0.0,9.5,,5.64,11.39,
Mill%20Creek,2021-07-05,55.0,62.1,77.0,30.03,55.4,0.0,9.8,,6.44,10.24,
Mill%20Creek,2021-07-06,54.0,62.9,79.0,30.04,55.8,0.0,6.5,,5.18,8.06,
Mill%20Creek,2021-07-07,54.0,63.4,79.0,29.98,54.4,0.0,10.0,,7.94,18.3,20.83
Mill%20Creek,2021-07-08,55.9,60.2,70.0,30.03,52.8,0.0,10.0,,5.41,11.39,
Mill%20Creek,2021-07-09,55.0,62.5,75.0,30.09,54.6,0.0,9.3,,5.06,10.24,
Mill%20Creek,2021-07-10,53.6,62.8,73.9,30.13,54.3,0.0,8.1,,5.64,10.24,
Mill%20Creek,2021-07-11,54.0,61.5,73.9,30.16,52.2,0.0,10.0,,6.33,11.39,
Mill%20Creek,2021-07-12,53.1,62.7,78.1,30.08,53.2,0.0,10.0,,5.75,10.24,
Mill%20Creek,2021-07-13,53.1,64.5,78.1,30.07,54.3,0.0,9.8,,5.06,9.21,
Mill%20Creek,2021-07-14,53.1,61.0,77.0,30.03,53.6,0.0,8.8,,6.67,11.39,
Mill%20Creek,2021-07-15,53.1,58.9,72.0,30.03,53.1,0.0,9.6,,6.79,12.77,18.3
Mill%20Creek,2021-07-16,53.1,59.2,68.0,30.05,53.1,0.0,10.0,,6.56,11.39,
Mill%20Creek,2021-07-17,54.0,60.9,69.1,30.07,52.9,0.0,10.0,,5.18,10.24,
Mill%20Creek,2021-07-18,54.0,62.3,73.9,30.14,50.4,0.0,10.0,,5.64,10.24,18.3
Mill%20Creek,2021-07-19,54.0,64.3,75.0,30.12,49.2,0.0,10.0,,5.87,11.39,
Mill%20Creek,2021-07-20,55.9,60.1,75.0,30.14,53.5,0.0,7.9,,6.67,11.39,19.68
Mill%20Creek,2021-07-21,55.9,59.1,68.0,30.13,50.3,0.01,10.0,,5.87,10.24,17.26
Mill%20Creek,2021-07-22,54.0,60.8,71.1,30.17,49.0,0.0,10.0,,6.79,11.39,20.83
Mill%20Creek,2021-07-23,54.0,62.5,75.0,30.23,47.9,0.0,10.0,,6.1,10.24,17.26
Mill%20Creek,2021-07-24,55.0,64.9,77.0,30.20,55.6,0.0,9.9,,7.13,10.24,19.68
Mill%20Creek,2021-07-25,55.9,63.9,77.0,30.09,53.8,0.0,10.0,,7.71,14.96,25.32
Mill%20Creek,2021-07-26,55.0,62.5,73.9,30.03,54.2,0.0,10.0,,8.63,17.26,29.92
Mill%20Creek,2021-07-27,55.0,64.7,78.1,30.03,56.0,0.0,10.0,,6.1,13.81,24.17
Mill%20Creek,2021-07-28,55.9,67.6,81.0,30.11,49.0,0.0,10.0,,5.52,8.06,
Mill%20Creek,2021-07-29,55.9,69.2,82.9,30.08,54.1,0.0,10.0,,5.87,11.39,24.17
Mill%20Creek,2021-07-30,57.0,68.7,84.9,30.01,54.6,0.0,10.0,,6.79,10.24,18.3
Mill%20Creek,2021-07-31,57.0,67.7,84.9,30.01,52.3,0.0,10.0,,5.75,9.21,19.68
Mill%20Creek,2021-08-01,59.0,65.6,77.0,30.06,56.8,0.01,10.0,,3.34,6.9,
Mill%20Creek,2021-08-02,55.0,63.5,77.0,30.13,55.4,0.0,8.2,,6.33,10.24,
Mill%20Creek,2021-08-03,55.0,65.2,79.0,30.09,54.1,0.0,10.0,,6.67,11.39,18.3
Mill%20Creek,2021-08-04,55.9,67.4,82.0,30.03,56.5,0.0,9.1,,6.21,10.24,17.26
Mill%20Creek,2021-08-05,57.0,69.7,82.0,29.95,55.7,0.0,10.0,,6.21,10.24,
Mill%20Creek,2021-08-06,55.4,62.8,71.1,30.03,58.1,0.03,7.3,,7.13,10.24,19.68
Mill%20Creek,2021-08-07,55.9,61.5,68.0,29.98,55.0,0.1,9.1,,6.67,12.77,21.86
Mill%20Creek,2021-08-08,54.0,58.7,72.0,30.01,53.5,0.36,9.4,,6.44,12.77,21.86
Mill%20Creek,2021-08-09,54.0,63.0,73.9,30.13,53.0,0.09,10.0,,5.64,9.21,
Mill%20Creek,2021-08-10,55.0,66.0,78.1,30.11,54.0,0.0,10.0,,6.33,11.39,
Mill%20Creek,2021-08-11,55.9,72.4,86.0,30.07,56.7,0.0,10.0,,5.29,9.21,17.26
Mill%20Creek,2021-08-12,61.0,74.1,86.0,29.99,59.4,0.0,9.7,,6.44,9.21,
Mill%20Creek,2021-08-13,64.9,78.5,91.0,29.99,56.6,0.0,9.1,,2.42,6.9,
Mill%20Creek,2021-08-14,64.0,73.2,91.0,30.07,58.4,0.0,8.7,,4.6,9.21,
Mill%20Creek,2021-08-15,57.9,66.4,78.1,30.06,59.5,0.0,8.8,,4.83,12.77,
Mill%20Creek,2021-08-16,57.9,65.3,79.0,29.96,57.0,0.0,10.0,,5.87,16.11,19.68
Mill%20Creek,2021-08-17,53.6,56.2,64.9,29.93,52.4,0.12,7.8,,5.52,11.39,20.83
Mill%20Creek,2021-08-18,54.0,61.9,73.9,30.10,52.4,0.01,10.0,,4.49,8.06,
Mill%20Creek,2021-08-19,55.0,65.2,77.0,30.08,53.7,0.0,10.0,,3.68,8.06,
Mill%20Creek,2021-08-20,55.9,62.5,77.0,29.99,54.0,0.0,10.0,,8.17,14.96,
Mill%20Creek,2021-08-21,55.0,59.0,69.1,29.87,52.6,0.0,10.0,,4.6,8.06,
Mill%20Creek,2021-08-22,51.8,58.8,64.9,29.87,51.9,0.0,8.6,,6.21,11.39,
Mill%20Creek,2021-08-23,52.0,57.6,68.0,29.98,47.7,0.06,10.0,,4.95,9.21,
Mill%20Creek,2021-08-24,51.1,60.4,73.9,30.04,48.3,0.0,10.0,,5.29,8.06,
Mill%20Creek,2021-08-25,51.1,63.3,75.0,29.99,48.1,0.0,10.0,,4.6,10.24,
Mill%20Creek,2021-08-26,52.0,61.6,75.0,30.06,52.1,0.0,10.0,,8.98,19.68,25.32
Mill%20Creek,2021-08-27,55.4,59.1,66.9,30.12,54.3,0.02,8.6,,4.26,14.96,21.86
Mill%20Creek,2021-08-28,51.1,59.9,73.9,30.15,50.8,0.0,9.9,,5.41,8.06,
Mill%20Creek,2021-08-29,51.1,61.9,73.9,30.01,52.7,0.0,8.8,,5.98,11.39,21.86
Mill%20Creek,2021-08-30,51.1,57.2,73.0,29.94,48.7,0.0,10.0,,5.98,10.24,
Mill%20Creek,2021-08-31,51.1,54.6,62.1,29.97,48.1,0.04,9.4,,5.87,9.21,
Mill%20Creek,2021-09-01,48.0,55.5,68.0,30.04,45.3,0.04,10.0,,5.18,11.39,17.26
Mill%20Creek,2021-09-02,48.0,60.1,73.9,30.06,48.3,0.0,10.0,,4.83,8.06,
Mill%20Creek,2021-09-03,50.0,64.4,75.0,30.06,46.9,0.0,10.0,,3.57,6.9,
Mill%20Creek,2021-09-04,52.0,64.2,77.0,29.98,44.5,0.0,10.0,,6.67,16.11,25.32
Mill%20Creek,2021-09-05,54.0,65.2,77.0,30.00,54.5,0.0,10.0,,4.37,9.21,
Mill%20Creek,2021-09-06,55.9,61.5,73.9,30.10,53.0,0.0,9.7,,5.06,8.06,
Mill%20Creek,2021-09-07,54.0,62.2,75.0,30.08,52.1,0.0,10.0,,5.75,10.24,16.11
Mill%20Creek,2021-09-08,54.0,67.9,77.0,29.98,52.4,0.01,10.0,,6.1,14.96,29.92
Mill%20Creek,2021-09-09,57.9,66.4,81.0,29.94,56.7,0.0,9.1,,4.95,10.24,16.11
Mill%20Creek,2021-09-10,55.9,61.8,81.0,29.95,56.2,0.0,10.0,,5.29,10.24,
Mill%20Creek,2021-09-11,55.0,59.3,64.9,30.16,53.9,0.03,9.1,,5.18,8.06,
Mill%20Creek,2021-09-12,52.0,58.1,64.9,30.14,53.8,0.02,7.2,,4.49,8.06,17.26
Mill%20Creek,2021-09-13,52.0,57.9,66.0,30.19,49.4,0.05,10.0,,4.95,9.21,
Mill%20Creek,2021-09-14,50.0,57.0,66.9,30.11,50.1,0.0,10.0,,4.26,9.21,
Mill%20Creek,2021-09-15,50.0,57.8,64.0,30.05,48.7,0.01,10.0,,7.36,13.81,26.35
Mill%20Creek,2021-09-16,44.1,53.9,64.0,30.13,44.3,0.0,10.0,,4.49,10.24,
Mill%20Creek,2021-09-17,44.1,55.4,64.0,29.83,47.5,0.01,9.3,,8.29,20.83,29.92
Mill%20Creek,2021-09-18,52.0,58.1,64.0,29.68,54.3,1.08,7.3,,14.96,24.17,39.13
Mill%20Creek,2021-09-19,51.1,54.7,64.0,29.88,51.3,0.2,9.4,,10.7,17.26,24.17
Mill%20Creek,2021-09-20,51.1,56.2,66.0,30.29,51.9,0.16,9.4,,4.14,8.06,
Mill%20Creek,2021-09-21,48.9,58.4,72.0,30.26,48.2,0.0,10.0,,3.57,6.9,
Mill%20Creek,2021-09-22,48.9,59.3,72.0,30.10,49.9,0.0,9.9,,4.03,8.06,
Mill%20Creek,2021-09-23,53.1,58.2,66.0,30.29,52.1,0.0,8.3,,5.41,9.21,
Mill%20Creek,2021-09-24,51.1,57.5,70.0,30.16,51.3,0.0,7.3,,5.98,8.06,
Mill%20Creek,2021-09-25,51.1,61.7,73.9,29.88,52.6,0.0,10.0,,3.11,8.06,
Mill%20Creek,2021-09-26,52.0,57.5,73.9,29.84,50.2,0.0,9.2,,9.78,21.86,29.92
Mill%20Creek,2021-09-27,54.0,56.8,61.0,29.73,53.3,1.05,7.7,,12.89,20.83,34.41
Mill%20Creek,2021-09-28,51.1,53.8,61.0,29.90,49.9,0.21,9.5,,12.66,20.83,32.22
Mill%20Creek,2021-09-29,51.1,53.6,61.0,30.09,45.7,0.14,10.0,,10.36,17.26,26.35
Mill%20Creek,2021-09-30,51.1,55.6,60.1,30.06,53.3,0.09,7.6,,10.7,21.86,32.22
Mill%20Creek,2022-06-01,48.0,60.0,71.1,30.04,49.8,0.0,10.0,,5.52,10.24,16.11
Mill%20Creek,2022-06-02,53.1,60.2,71.1,29.93,53.3,0.0,8.8,,4.03,8.06,
Mill%20Creek,2022-06-03,54.0,60.4,70.0,29.78,55.4,0.16,9.0,,8.17,16.11,21.86
Mill%20Creek,2022-06-04,55.0,59.7,68.0,29.78,49.8,0.13,10.0,,9.32,14.96,20.83
Mill%20Creek,2022-06-05,55.0,59.6,68.0,29.67,54.0,0.1,9.3,,9.78,19.68,32.22
