location,date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
Oak%20Harbor,2020-06-22,48.9,56.8,66.0,30.25,47.9,0.01,10.0,,5.75,10.24,
Oak%20Harbor,2020-06-23,48.9,57.7,66.0,30.12,49.4,0.0,10.0,,3.11,6.9,
Oak%20Harbor,2020-06-24,51.1,60.5,72.0,29.98,53.8,0.02,10.0,,6.67,14.96,
Oak%20Harbor,2020-06-25,52.0,56.5,72.0,30.11,51.2,0.0,6.9,,5.06,9.21,
Oak%20Harbor,2020-06-26,52.0,57.9,68.0,30.09,49.9,0.0,9.4,,8.75,14.96,23.02
Oak%20Harbor,2020-06-27,53.1,57.1,68.0,30.01,49.7,0.0,10.0,,12.54,19.68,26.35
Oak%20Harbor,2020-06-28,53.1,57.7,69.1,29.92,49.8,0.0,9.9,,8.75,20.83,27.73
Oak%20Harbor,2020-06-29,50.0,60.9,75.0,29.98,50.7,0.0,9.9,,8.75,14.96,19.68
Oak%20Harbor,2020-06-30,50.0,59.2,75.0,30.00,49.9,0.0,10.0,,11.85,14.96,19.68
Oak%20Harbor,2020-07-01,54.0,56.9,68.0,29.98,50.5,0.01,8.3,,9.32,16.11,
Oak%20Harbor,2020-07-02,53.1,56.9,62.1,29.99,50.0,0.0,9.4,,6.44,10.24,
Oak%20Harbor,2020-07-03,50.0,54.6,61.0,30.08,49.5,0.0,10.0,,3.45,8.06,
Oak%20Harbor,2020-07-04,50.0,57.3,64.9,30.22,51.5,0.0,10.0,,4.26,9.21,
Oak%20Harbor,2020-07-05,46.9,55.7,64.9,30.22,49.0,0.0,10.0,,4.26,9.21,
Oak%20Harbor,2020-07-06,46.9,57.8,64.0,30.11,48.1,0.0,10.0,,6.9,11.39,
Oak%20Harbor,2020-07-07,50.0,59.3,66.9,30.08,48.4,0.0,9.7,,8.29,13.81,
Oak%20Harbor,2020-07-08,53.1,59.2,66.9,30.14,50.5,0.0,9.6,,7.13,10.24,
Oak%20Harbor,2020-07-09,53.1,57.7,66.0,30.05,52.1,0.0,8.9,,4.26,9.21,
Oak%20Harbor,2020-07-10,54.0,58.6,64.9,30.16,49.3,0.07,10.0,,7.02,12.77,
Oak%20Harbor,2020-07-11,48.0,57.2,64.9,30.15,48.7,0.0,10.0,,4.14,9.21,
Oak%20Harbor,2020-07-12,48.0,58.9,64.9,30.16,51.3,0.02,9.6,,9.09,19.68,25.32
Oak%20Harbor,2020-07-13,48.9,57.0,66.0,30.18,49.5,0.0,9.9,,6.56,13.81,
Oak%20Harbor,2020-07-14,48.9,57.2,68.0,30.18,50.0,0.0,10.0,,5.64,9.21,
Oak%20Harbor,2020-07-15,48.9,58.0,68.0,30.18,51.7,0.0,7.6,,7.6,12.77,
Oak%20Harbor,2020-07-16,54.0,60.9,69.1,30.08,54.6,0.0,6.3,,8.98,19.68,23.02
Oak%20Harbor,2020-07-17,55.9,60.6,69.1,30.07,52.2,0.0,9.8,,12.54,16.11,23.02
Oak%20Harbor,2020-07-18,52.0,59.9,71.1,30.22,51.0,0.0,10.0,,5.98,11.39,
Oak%20Harbor,2020-07-19,52.0,60.0,71.1,30.16,52.9,0.0,8.1,,5.41,9.21,
Oak%20Harbor,2020-07-20,53.1,63.4,75.0,30.07,54.7,0.0,10.0,,4.26,9.21,
Oak%20Harbor,2020-07-21,54.0,61.0,75.0,29.96,53.7,0.0,8.8,,7.6,12.77,
Oak%20Harbor,2020-07-22,55.0,59.7,70.0,29.90,53.2,0.0,9.8,,10.82,14.96,23.02
Oak%20Harbor,2020-07-23,54.0,57.9,68.0,29.99,51.4,0.0,9.2,,10.36,17.26,
Oak%20Harbor,2020-07-24,54.0,59.2,66.0,30.07,50.6,0.0,9.7,,12.66,18.3,26.35
Oak%20Harbor,2020-07-25,51.1,56.6,66.0,30.18,49.6,0.0,9.7,,6.9,14.96,23.02
Oak%20Harbor,2020-07-26,46.9,58.1,73.0,30.16,49.7,0.0,10.0,,3.68,9.21,
Oak%20Harbor,2020-07-27,46.9,63.9,75.0,29.96,52.1,0.0,10.0,,3.22,8.06,
Oak%20Harbor,2020-07-28,54.0,60.2,75.0,29.93,51.8,0.0,9.0,,10.01,17.26,24.17
Oak%20Harbor,2020-07-29,52.0,57.0,68.0,29.97,49.9,0.0,7.9,,5.87,8.06,
Oak%20Harbor,2020-07-30,52.0,58.9,71.1,30.01,50.8,0.0,9.9,,4.6,6.9,
Oak%20Harbor,2020-07-31,53.1,61.8,71.1,29.97,51.8,0.01,9.9,,6.9,14.96,20.83
Oak%20Harbor,2020-08-01,55.9,62.8,72.0,30.12,53.9,0.0,10.0,,7.48,14.96,
Oak%20Harbor,2020-08-02,54.0,62.7,72.0,30.11,53.6,0.0,10.0,,6.9,14.96,
Oak%20Harbor,2020-08-03,54.0,63.8,72.0,30.16,54.9,0.0,10.0,,5.18,11.39,
Oak%20Harbor,2020-08-04,52.0,60.7,71.1,30.15,53.8,0.0,9.5,,4.83,9.21,
Oak%20Harbor,2020-08-05,52.0,59.5,71.1,30.00,51.6,0.0,9.1,,6.79,13.81,
Oak%20Harbor,2020-08-06,54.0,60.6,69.1,29.91,53.0,0.0,9.1,,10.13,14.96,20.83
Oak%20Harbor,2020-08-07,54.0,62.0,73.0,30.16,51.3,0.14,10.0,,7.94,16.11,19.68
Oak%20Harbor,2020-08-08,55.0,59.3,73.0,30.21,53.2,0.04,8.3,,4.03,11.39,
Oak%20Harbor,2020-08-09,48.9,57.9,69.1,30.30,50.0,0.0,10.0,,4.37,10.24,
Oak%20Harbor,2020-08-10,48.9,60.0,71.1,30.19,52.3,0.0,7.8,,5.06,11.39,
Oak%20Harbor,2020-08-11,52.0,58.5,68.0,30.00,52.0,0.0,7.5,,5.64,14.96,
Oak%20Harbor,2020-08-12,52.0,60.1,66.9,30.02,48.3,0.0,10.0,,11.62,25.32,35.79
Oak%20Harbor,2020-08-13,54.0,59.1,66.9,30.16,49.8,0.0,9.9,,8.17,13.81,
Oak%20Harbor,2020-08-14,50.0,59.3,66.9,30.24,51.1,0.0,10.0,,5.64,9.21,
Oak%20Harbor,2020-08-15,50.0,61.6,75.9,30.13,52.8,0.0,9.8,,4.14,10.24,
Oak%20Harbor,2020-08-16,52.0,65.5,81.0,29.92,54.3,0.0,10.0,,3.11,6.9,
Oak%20Harbor,2020-08-17,55.0,67.0,81.0,30.02,55.3,0.0,10.0,,6.33,11.39,
Oak%20Harbor,2020-08-18,55.9,63.9,73.9,30.10,55.1,0.0,10.0,,7.6,13.81,19.68
Oak%20Harbor,2020-08-19,53.1,61.4,73.9,30.04,54.5,0.0,9.9,,4.72,10.24,
Oak%20Harbor,2020-08-20,53.1,66.3,81.0,29.90,56.4,0.03,10.0,,9.21,21.86,33.26
Oak%20Harbor,2020-08-21,57.0,68.1,81.0,29.79,58.0,0.01,10.0,,15.88,28.88,42.46
Oak%20Harbor,2020-08-22,52.0,59.6,73.9,30.08,52.8,0.04,9.9,,6.44,11.39,
Oak%20Harbor,2020-08-23,45.0,56.3,69.1,30.07,48.9,0.0,9.5,,3.34,10.24,
Oak%20Harbor,2020-08-24,45.0,58.2,69.1,30.01,51.0,0.0,9.9,,4.6,9.21,
Oak%20Harbor,2020-08-25,48.0,56.7,66.9,30.02,49.6,0.01,9.4,,4.03,9.21,
Oak%20Harbor,2020-08-26,46.0,57.2,68.0,30.04,50.6,0.0,9.0,,5.06,8.06,
Oak%20Harbor,2020-08-27,51.1,55.7,66.9,30.04,50.9,0.0,6.5,,4.72,9.21,
Oak%20Harbor,2020-08-28,52.0,58.0,66.0,30.08,52.5,0.0,7.0,,5.87,11.39,
Oak%20Harbor,2020-08-29,52.0,59.0,66.9,30.05,51.7,0.0,9.9,,6.21,11.39,
Oak%20Harbor,2020-08-30,46.9,57.0,66.9,30.16,48.7,0.0,9.5,,5.41,9.21,
Oak%20Harbor,2020-08-31,46.9,57.1,68.0,30.14,51.3,0.09,8.8,,3.34,6.9,
Oak%20Harbor,2020-09-01,53.1,58.4,69.1,30.20,51.6,0.0,9.0,,4.37,9.21,
Oak%20Harbor,2020-09-02,53.1,59.6,69.1,30.14,54.0,0.0,7.5,,8.75,14.96,21.86
Oak%20Harbor,2020-09-03,48.9,57.7,70.0,30.18,51.3,0.0,9.5,,3.68,9.21,
Oak%20Harbor,2020-09-04,48.9,60.8,72.0,30.05,51.8,0.0,10.0,,3.45,9.21,
Oak%20Harbor,2020-09-05,50.0,61.2,72.0,30.17,53.5,0.0,10.0,,6.56,11.39,
Oak%20Harbor,2020-09-06,53.1,57.7,66.9,30.30,51.4,0.0,7.4,,3.91,8.06,
Oak%20Harbor,2020-09-07,51.1,64.0,86.0,30.19,47.5,0.0,9.8,,8.29,24.17,37.98
Oak%20Harbor,2020-09-08,50.0,67.1,86.0,30.30,37.6,0.0,7.6,,8.4,19.68,32.22
Oak%20Harbor,2020-09-09,48.0,60.1,75.0,30.11,43.3,0.0,8.6,,3.8,8.06,
Oak%20Harbor,2020-09-10,48.0,62.5,75.0,30.01,50.4,0.0,10.0,,3.91,9.21,
Oak%20Harbor,2020-09-11,52.0,60.7,75.0,30.03,50.7,0.0,5.8,,5.29,11.39,
Oak%20Harbor,2020-09-12,48.9,56.2,63.0,30.04,51.1,0.0,0.8,,2.99,8.06,
Oak%20Harbor,2020-09-13,48.9,55.4,62.1,29.98,50.8,0.0,0.5,,4.6,8.06,
Oak%20Harbor,2020-09-14,48.9,55.3,63.0,29.97,51.0,0.01,0.6,,2.76,8.06,
Oak%20Harbor,2020-09-15,50.0,57.1,63.0,30.09,53.4,0.07,0.7,,4.14,8.06,
Oak%20Harbor,2020-09-16,52.0,58.5,63.0,30.08,54.7,0.02,0.9,,2.99,5.87,
Oak%20Harbor,2020-09-17,54.0,58.3,64.9,30.04,55.1,0.0,1.0,,3.68,8.06,
Oak%20Harbor,2020-09-18,53.1,56.5,61.0,29.95,54.1,0.01,0.7,,3.34,9.21,
Oak%20Harbor,2020-09-19,54.0,61.3,69.1,30.02,54.8,0.0,7.6,,6.56,11.39,20.83
Oak%20Harbor,2020-09-20,54.0,61.2,73.0,30.11,54.4,0.0,8.4,,5.98,14.96,20.83
Oak%20Harbor,2020-09-21,48.0,56.6,73.0,30.01,50.5,0.0,8.0,,2.19,6.9,
Oak%20Harbor,2020-09-22,48.0,59.2,66.0,30.02,51.3,0.01,9.9,,3.68,8.06,
Oak%20Harbor,2020-09-23,55.0,62.9,66.9,29.84,54.0,0.08,9.5,,20.48,33.26,46.03
Oak%20Harbor,2020-09-24,55.9,60.7,66.9,29.83,55.2,0.32,9.1,,13.35,34.41,43.84
Oak%20Harbor,2020-09-25,57.0,60.6,66.0,29.79,52.3,0.18,9.4,,20.25,32.22,49.37
Oak%20Harbor,2020-09-26,52.0,56.5,63.0,30.06,50.1,0.31,9.8,,7.83,13.81,
Oak%20Harbor,2020-09-27,46.9,55.0,64.0,30.40,49.4,0.08,9.5,,4.37,10.24,
Oak%20Harbor,2020-09-28,46.0,54.2,64.0,30.42,48.3,0.0,9.0,,4.14,9.21,
Oak%20Harbor,2020-09-29,46.0,56.1,66.0,30.17,49.6,0.0,10.0,,3.45,9.21,
Oak%20Harbor,2020-09-30,46.0,56.8,66.0,30.16,51.4,0.0,8.8,,2.42,6.9,
Oak%20Harbor,2021-06-01,52.0,59.7,73.0,30.14,50.9,0.0,9.9,,3.57,8.06,
Oak%20Harbor,2021-06-02,53.1,61.7,72.0,29.95,52.2,0.0,10.0,,7.48,18.3,
Oak%20Harbor,2021-06-03,52.0,58.7,70.0,29.99,51.8,0.0,10.0,,9.21,14.96,
Oak%20Harbor,2021-06-04,52.0,57.1,66.0,30.06,46.6,0.0,10.0,,13.0,18.3,27.73
Oak%20Harbor,2021-06-05,52.0,55.8,66.0,30.00,47.3,0.02,10.0,,8.17,21.86,32.22
Oak%20Harbor,2021-06-06,48.9,52.3,60.1,30.03,44.3,0.02,9.8,,15.42,29.92,39.13
Oak%20Harbor,2021-06-07,46.9,52.7,61.0,29.93,44.2,0.03,9.6,,8.06,14.96,21.86
Oak%20Harbor,2021-06-08,42.1,52.9,61.0,29.99,45.3,0.01,9.7,,4.03,9.21,
Oak%20Harbor,2021-06-09,42.1,55.8,63.0,30.13,45.4,0.0,10.0,,6.21,12.77,
Oak%20Harbor,2021-06-10,48.9,55.3,66.0,30.16,45.4,0.01,9.9,,8.06,13.81,
Oak%20Harbor,2021-06-11,50.0,56.7,66.0,30.01,46.2,0.01,9.9,,8.86,21.86,28.88
Oak%20Harbor,2021-06-12,50.0,62.7,75.9,29.98,48.6,0.0,10.0,,9.78,25.32,33.26
Oak%20Harbor,2021-06-13,52.0,61.9,75.9,29.88,54.2,0.01,9.7,,9.21,18.3,24.17
Oak%20Harbor,2021-06-14,54.0,58.0,69.1,29.99,53.6,0.1,6.5,,2.99,11.39,
Oak%20Harbor,2021-06-15,51.1,58.7,66.9,30.13,50.5,0.04,10.0,,3.8,10.24,
Oak%20Harbor,2021-06-16,51.1,59.9,66.9,30.36,51.1,0.0,9.8,,5.06,9.21,
Oak%20Harbor,2021-06-17,46.9,57.5,64.9,30.24,49.2,0.0,10.0,,4.95,11.39,
Oak%20Harbor,2021-06-18,46.9,57.5,64.0,30.16,49.0,0.0,10.0,,8.06,14.96,
Oak%20Harbor,2021-06-19,52.0,57.6,69.1,30.13,49.3,0.0,10.0,,9.9,16.11,21.86
Oak%20Harbor,2021-06-20,50.0,59.7,71.1,30.07,51.6,0.0,10.0,,7.02,12.77,
Oak%20Harbor,2021-06-21,50.0,63.7,77.0,29.94,51.6,0.0,10.0,,4.26,9.21,
Oak%20Harbor,2021-06-22,53.1,61.7,77.0,29.88,52.5,0.0,10.0,,5.29,8.06,
Oak%20Harbor,2021-06-23,52.0,56.5,66.0,29.93,51.5,0.0,7.1,,6.67,11.39,
Oak%20Harbor,2021-06-24,52.0,56.8,64.0,30.06,50.9,0.0,8.7,,6.79,10.24,
Oak%20Harbor,2021-06-25,52.0,62.1,79.0,30.08,52.2,0.0,10.0,,5.06,9.21,
Oak%20Harbor,2021-06-26,53.1,70.6,82.9,30.01,55.6,0.0,10.0,,3.68,9.21,
Oak%20Harbor,2021-06-27,57.0,70.2,84.9,29.95,55.8,0.0,9.9,,4.37,9.21,
Oak%20Harbor,2021-06-28,57.0,74.2,87.1,29.80,57.6,0.0,10.0,,4.26,8.06,
Oak%20Harbor,2021-06-29,60.1,67.3,87.1,29.77,56.8,0.0,9.8,,8.06,18.3,26.35
Oak%20Harbor,2021-06-30,59.0,62.7,70.0,29.87,55.2,0.0,9.8,,10.36,20.83,27.73
Oak%20Harbor,2021-07-01,57.9,63.2,70.0,30.00,55.3,0.0,9.8,,7.83,16.11,
Oak%20Harbor,2021-07-02,55.0,59.6,69.1,30.04,53.4,0.0,8.1,,6.9,13.81,
Oak%20Harbor,2021-07-03,54.0,58.1,66.0,30.03,52.6,0.0,7.7,,5.41,8.06,
Oak%20Harbor,2021-07-04,48.0,57.9,66.0,30.01,52.8,0.0,7.8,,6.56,11.39,
Oak%20Harbor,2021-07-05,54.0,58.7,64.0,30.07,52.8,0.0,10.0,,8.06,12.77,
Oak%20Harbor,2021-07-06,53.1,55.4,64.0,30.09,51.8,0.0,3.3,,7.71,11.39,
Oak%20Harbor,2021-07-07,53.1,56.5,63.0,30.02,52.5,0.0,5.2,,8.29,12.77,
Oak%20Harbor,2021-07-08,54.0,58.6,64.0,30.07,50.9,0.0,10.0,,6.33,11.39,
Oak%20Harbor,2021-07-09,53.1,56.9,64.0,30.14,51.9,0.0,5.6,,7.36,12.77,
Oak%20Harbor,2021-07-10,54.0,58.9,64.0,30.19,51.6,0.0,9.9,,9.44,17.26,24.17
Oak%20Harbor,2021-07-11,54.0,59.6,64.0,30.19,51.6,0.0,9.9,,8.17,13.81,
Oak%20Harbor,2021-07-12,53.1,57.2,64.9,30.11,51.8,0.0,6.6,,8.52,12.77,
Oak%20Harbor,2021-07-13,53.1,57.4,64.9,30.10,51.2,0.0,7.5,,8.75,12.77,
Oak%20Harbor,2021-07-14,53.1,57.9,64.9,30.07,51.0,0.0,9.6,,10.7,17.26,25.32
Oak%20Harbor,2021-07-15,54.0,56.8,64.0,30.06,50.5,0.0,9.0,,10.7,12.77,19.68
Oak%20Harbor,2021-07-16,54.0,59.9,73.0,30.07,51.6,0.0,9.8,,10.82,14.96,
Oak%20Harbor,2021-07-17,54.0,60.2,73.0,30.11,51.3,0.0,10.0,,5.41,11.39,
Oak%20Harbor,2021-07-18,53.1,58.6,66.0,30.17,50.7,0.0,10.0,,5.06,8.06,
Oak%20Harbor,2021-07-19,52.0,58.9,66.0,30.15,50.2,0.0,10.0,,7.25,10.24,
Oak%20Harbor,2021-07-20,52.0,61.0,68.0,30.17,51.3,0.0,9.9,,10.82,14.96,21.86
Oak%20Harbor,2021-07-21,55.9,60.1,70.0,30.16,49.4,0.0,9.9,,11.85,17.26,27.73
Oak%20Harbor,2021-07-22,53.1,59.2,70.0,30.20,50.4,0.0,10.0,,9.44,17.26,24.17
Oak%20Harbor,2021-07-23,53.1,61.6,72.0,30.26,49.6,0.0,10.0,,7.83,14.96,
Oak%20Harbor,2021-07-24,54.0,59.1,72.0,30.23,53.1,0.0,7.9,,5.75,10.24,
Oak%20Harbor,2021-07-25,54.0,59.3,66.0,30.12,52.5,0.0,9.8,,7.94,12.77,
Oak%20Harbor,2021-07-26,55.0,58.9,66.9,30.06,52.9,0.0,8.9,,8.98,14.96,26.35
Oak%20Harbor,2021-07-27,54.0,58.4,66.9,30.06,53.2,0.0,6.8,,6.44,9.21,
Oak%20Harbor,2021-07-28,53.1,59.3,66.9,30.15,51.3,0.0,10.0,,6.44,9.21,
Oak%20Harbor,2021-07-29,53.1,60.2,66.9,30.11,53.6,0.0,9.6,,4.95,9.21,
Oak%20Harbor,2021-07-30,53.1,59.8,68.0,30.04,52.7,0.0,10.0,,6.33,10.24,
Oak%20Harbor,2021-07-31,53.1,59.4,68.0,30.05,52.0,0.0,10.0,,5.87,10.24,
Oak%20Harbor,2021-08-01,55.9,59.6,66.0,30.10,53.1,0.0,9.7,,6.33,11.39,
Oak%20Harbor,2021-08-02,55.0,58.3,66.0,30.17,53.5,0.0,4.7,,7.36,11.39,
Oak%20Harbor,2021-08-03,54.0,59.3,64.9,30.12,52.7,0.0,9.0,,5.87,11.39,
Oak%20Harbor,2021-08-04,54.0,60.2,66.9,30.05,54.8,0.0,6.9,,8.4,13.81,23.02
Oak%20Harbor,2021-08-05,57.0,63.2,72.0,29.97,56.0,0.0,10.0,,9.78,17.26,25.32
Oak%20Harbor,2021-08-06,57.0,62.5,72.0,30.05,54.9,0.13,8.6,,11.39,17.26,26.35
Oak%20Harbor,2021-08-07,57.0,62.2,70.0,29.99,54.6,0.05,9.0,,10.47,14.96,
Oak%20Harbor,2021-08-08,55.9,61.4,71.1,30.00,52.5,0.05,9.8,,11.74,21.86,31.07
Oak%20Harbor,2021-08-09,55.0,60.0,71.1,30.16,52.5,0.01,9.9,,4.83,11.39,
Oak%20Harbor,2021-08-10,55.0,59.5,73.9,30.14,53.2,0.0,7.7,,5.29,9.21,
Oak%20Harbor,2021-08-11,55.9,65.3,78.1,30.10,55.8,0.0,10.0,,3.57,11.39,
Oak%20Harbor,2021-08-12,55.9,67.3,79.0,30.02,56.1,0.0,9.8,,3.68,8.06,
Oak%20Harbor,2021-08-13,57.0,68.3,80.1,30.01,54.0,0.0,7.4,,3.91,8.06,
Oak%20Harbor,2021-08-14,59.0,65.4,73.9,30.09,56.1,0.0,6.4,,6.44,12.77,
Oak%20Harbor,2021-08-15,57.0,60.7,70.0,30.10,56.4,0.0,4.2,,5.41,10.24,
Oak%20Harbor,2021-08-16,57.0,62.5,72.0,29.97,55.5,0.0,9.8,,10.01,17.26,25.32
Oak%20Harbor,2021-08-17,57.0,59.7,72.0,29.95,51.0,0.0,9.3,,8.86,16.11,
Oak%20Harbor,2021-08-18,48.0,58.5,68.0,30.12,51.5,0.0,8.9,,4.37,9.21,
Oak%20Harbor,2021-08-19,48.0,59.2,69.1,30.11,52.2,0.0,9.7,,4.03,10.24,
Oak%20Harbor,2021-08-20,51.1,60.1,69.1,30.01,53.3,0.0,9.7,,7.71,16.11,21.86
Oak%20Harbor,2021-08-21,54.0,57.7,68.0,29.90,52.6,0.0,8.9,,3.34,6.9,
Oak%20Harbor,2021-08-22,54.0,59.6,68.0,29.88,50.0,0.0,9.2,,7.48,11.39,
Oak%20Harbor,2021-08-23,51.1,58.9,68.0,30.00,48.5,0.0,9.5,,7.6,13.81,
Oak%20Harbor,2021-08-24,45.0,57.0,68.0,30.08,48.7,0.0,9.3,,3.91,9.21,
Oak%20Harbor,2021-08-25,45.0,55.8,68.0,30.03,49.2,0.0,9.5,,4.6,10.24,
Oak%20Harbor,2021-08-26,46.9,61.4,73.0,30.08,52.7,0.0,9.9,,7.6,13.81,
Oak%20Harbor,2021-08-27,55.0,58.7,73.0,30.13,52.7,0.0,9.6,,10.13,20.83,
Oak%20Harbor,2021-08-28,46.9,54.8,66.0,30.18,50.0,0.0,7.9,,3.57,8.06,
Oak%20Harbor,2021-08-29,46.9,56.0,64.0,30.05,51.2,0.0,7.7,,4.49,8.06,
Oak%20Harbor,2021-08-30,51.1,58.5,66.9,29.97,49.0,0.0,9.3,,10.59,20.83,29.92
Oak%20Harbor,2021-08-31,54.0,58.4,66.9,29.99,46.6,0.0,9.7,,10.36,18.3,24.17
Oak%20Harbor,2021-09-01,44.1,55.3,66.0,30.07,47.2,0.0,9.4,,5.52,10.24,
Oak%20Harbor,2021-09-02,44.1,57.4,71.1,30.09,49.6,0.0,9.8,,4.83,10.24,
Oak%20Harbor,2021-09-03,45.0,56.7,71.1,30.09,49.1,0.0,9.9,,3.8,8.06,
Oak%20Harbor,2021-09-04,46.9,58.6,75.0,30.01,48.6,0.0,10.0,,5.18,13.81,
Oak%20Harbor,2021-09-05,48.0,58.9,75.0,30.03,53.8,0.0,9.0,,3.8,13.81,
Oak%20Harbor,2021-09-06,54.0,60.2,68.0,30.14,52.6,0.0,9.7,,6.33,12.77,
Oak%20Harbor,2021-09-07,50.0,57.9,70.0,30.12,51.4,0.0,9.5,,4.14,10.24,
Oak%20Harbor,2021-09-08,50.0,64.3,72.0,30.00,52.8,0.0,9.9,,5.41,14.96,25.32
Oak%20Harbor,2021-09-09,53.1,62.1,75.9,29.96,55.4,0.0,7.6,,3.91,9.21,
Oak%20Harbor,2021-09-10,53.1,63.3,75.9,29.97,55.7,0.0,9.9,,5.98,14.96,
Oak%20Harbor,2021-09-11,54.0,60.0,70.0,30.18,52.4,0.03,9.5,,9.9,16.11,21.86
Oak%20Harbor,2021-09-12,54.0,57.7,68.0,30.16,53.6,0.14,5.3,,5.75,12.77,
Oak%20Harbor,2021-09-13,52.0,56.8,64.9,30.22,50.3,0.25,10.0,,6.67,12.77,
Oak%20Harbor,2021-09-14,46.9,54.8,64.9,30.14,49.7,0.0,9.5,,4.14,8.06,
Oak%20Harbor,2021-09-15,46.9,57.0,64.9,30.08,51.0,0.06,9.2,,6.9,14.96,
Oak%20Harbor,2021-09-16,43.0,53.5,63.0,30.16,46.3,0.0,9.7,,6.79,13.81,
Oak%20Harbor,2021-09-17,43.0,55.4,61.0,29.81,47.9,0.01,9.0,,17.26,40.28,55.24
Oak%20Harbor,2021-09-18,52.0,60.9,68.0,29.67,53.6,0.75,8.4,,15.88,47.18,63.29
Oak%20Harbor,2021-09-19,55.0,58.3,68.0,29.90,51.1,0.07,9.9,,10.93,23.02,29.92
Oak%20Harbor,2021-09-20,50.0,58.5,69.1,30.30,50.3,0.0,9.8,,9.09,13.81,
Oak%20Harbor,2021-09-21,48.0,55.8,69.1,30.29,48.1,0.0,9.9,,4.03,10.24,
Oak%20Harbor,2021-09-22,48.0,56.1,66.0,30.12,49.9,0.02,9.6,,3.11,8.06,
Oak%20Harbor,2021-09-23,50.0,55.4,66.0,30.33,50.4,0.0,8.8,,4.49,9.21,
Oak%20Harbor,2021-09-24,46.0,54.1,63.0,30.20,49.4,0.0,8.5,,2.76,10.24,
Oak%20Harbor,2021-09-25,46.0,54.7,63.0,29.91,49.6,0.0,9.5,,3.57,8.06,
Oak%20Harbor,2021-09-26,48.0,57.9,64.0,29.84,49.9,0.12,9.7,,10.82,18.3,23.02
Oak%20Harbor,2021-09-27,51.1,59.4,64.9,29.71,52.6,0.36,9.4,,20.37,33.26,48.33
Oak%20Harbor,2021-09-28,53.1,56.2,64.9,29.92,50.1,0.01,9.5,,11.62,24.17,29.92
Oak%20Harbor,2021-09-29,52.0,55.5,62.1,30.07,47.1,0.25,9.2,,18.41,36.94,47.18
Oak%20Harbor,2021-09-30,52.0,58.5,62.1,30.06,52.3,0.05,8.8,,21.06,37.98,49.37
Oak%20Harbor,2022-06-01,46.9,53.6,60.1,30.08,48.9,0.0,10.0,,3.34,9.21,
Oak%20Harbor,2022-06-02,46.9,54.8,62.1,29.96,51.0,0.01,8.9,,4.49,9.21,
